trade_id,timestamp,asset,side,quantity,entry_price,exit_price,profit_loss,balance
618,2025-03-25T12:25:40Z,GOOG,SELL,3,105.0,105.1,0.3,10710.0
619,2025-03-25T12:26:00Z,AAPL,BUY,4,106.0,106.5,2.0,10712.0
620,2025-03-25T12:26:20Z,MSFT,SELL,5,107.0,107.1,0.5,10712.5
621,2025-03-25T12:26:40Z,NVDA,BUY,2,108.0,107.7,-0.6,10711.9
622,2025-03-25T12:27:00Z,TSLA,SELL,3,109.0,109.5,1.5,10713.4
623,2025-03-25T12:27:20Z,AMZN,BUY,4,110.0,110.1,0.4,10713.8
624,2025-03-25T12:27:40Z,GOOG,SELL,5,111.0,111.1,0.5,10714.3
625,2025-03-25T12:28:00Z,AAPL,BUY,2,112.0,112.5,1.0,10715.3
626,2025-03-25T12:28:20Z,MSFT,SELL,3,113.0,112.7,-0.9,10714.4
627,2025-03-25T12:28:40Z,NVDA,BUY,4,114.0,114.1,0.4,10714.8
628,2025-03-25T12:29:00Z,TSLA,SELL,5,115.0,115.5,2.5,10717.3
629,2025-03-25T12:29:20Z,AMZN,BUY,2,116.0,116.1,0.2,10717.5
630,2025-03-25T12:29:40Z,GOOG,SELL,3,100.0,100.1,0.3,10717.8
631,2025-03-25T12:30:00Z,AAPL,BUY,4,101.0,101.5,2.0,10719.8
632,2025-03-25T12:30:20Z,MSFT,SELL,5,102.0,102.1,0.5,10720.3
633,2025-03-25T12:30:40Z,NVDA,BUY,2,103.0,103.1,0.2,10720.5
634,2025-03-25T12:31:00Z,TSLA,SELL,3,104.0,104.5,1.5,10722.0
635,2025-03-25T12:31:20Z,AMZN,BUY,4,105.0,105.1,0.4,10722.4
636,2025-03-25T12:31:40Z,GOOG,SELL,5,106.0,105.7,-1.5,10720.9
637,2025-03-25T12:32:00Z,AAPL,BUY,2,107.0,107.5,1.0,10721.9
638,2025-03-25T12:32:20Z,MSFT,SELL,3,108.0,108.1,0.3,10722.2
639,2025-03-25T12:32:40Z,NVDA,BUY,4,109.0,109.1,0.4,10722.6
640,2025-03-25T12:33:00Z,TSLA,SELL,5,110.0,110.5,2.5,10725.1
641,2025-03-25T12:33:20Z,AMZN,BUY,2,111.0,110.7,-0.6,10724.5
642,2025-03-25T12:33:40Z,GOOG,SELL,3,112.0,112.1,0.3,10724.8
643,2025-03-25T12:34:00Z,AAPL,BUY,4,113.0,113.5,2.0,10726.8
644,2025-03-25T12:34:20Z,MSFT,SELL,5,114.0,114.1,0.5,10727.3
645,2025-03-25T12:34:40Z,NVDA,BUY,2,115.0,115.1,0.2,10727.5
646,2025-03-25T12:35:00Z,TSLA,SELL,3,116.0,116.5,1.5,10729.0
647,2025-03-25T12:35:20Z,AMZN,BUY,4,100.0,100.1,0.4,10729.4
648,2025-03-25T12:35:40Z,GOOG,SELL,5,101.0,101.1,0.5,10729.9
649,2025-03-25T12:36:00Z,AAPL,BUY,2,102.0,102.5,1.0,10730.9
650,2025-03-25T12:36:20Z,MSFT,SELL,3,103.0,103.1,0.3,10731.2
651,2025-03-25T12:36:40Z,NVDA,BUY,4,104.0,103.7,-1.2,10730.0
652,2025-03-25T12:37:00Z,TSLA,SELL,5,105.0,105.5,2.5,10732.5
653,2025-03-25T12:37:20Z,AMZN,BUY,2,106.0,106.1,0.2,10732.7
654,2025-03-25T12:37:40Z,GOOG,SELL,3,107.0,107.1,0.3,10733.0
655,2025-03-25T12:38:00Z,AAPL,BUY,4,108.0,108.5,2.0,10735.0
656,2025-03-25T12:38:20Z,MSFT,SELL,5,109.0,108.7,-1.5,10733.5
657,2025-03-25T12:38:40Z,NVDA,BUY,2,110.0,110.1,0.2,10733.7
658,2025-03-25T12:39:00Z,TSLA,SELL,3,111.0,111.5,1.5,10735.2
659,2025-03-25T12:39:20Z,AMZN,BUY,4,112.0,112.1,0.4,10735.6
660,2025-03-25T12:39:40Z,GOOG,SELL,5,113.0,113.1,0.5,10736.1
661,2025-03-25T12:40:00Z,AAPL,BUY,2,114.0,114.5,1.0,10737.1
662,2025-03-25T12:40:20Z,MSFT,SELL,3,115.0,115.1,0.3,10737.4
663,2025-03-25T12:40:40Z,NVDA,BUY,4,116.0,116.1,0.4,10737.8
664,2025-03-25T12:41:00Z,TSLA,SELL,5,100.0,100.5,2.5,10740.3
665,2025-03-25T12:41:20Z,AMZN,BUY,2,101.0,101.1,0.2,10740.5
666,2025-03-25T12:41:40Z,GOOG,SELL,3,102.0,101.7,-0.9,10739.6
667,2025-03-25T12:42:00Z,AAPL,BUY,4,103.0,103.5,2.0,10741.6
668,2025-03-25T12:42:20Z,MSFT,SELL,5,104.0,104.1,0.5,10742.1
669,2025-03-25T12:42:40Z,NVDA,BUY,2,105.0,105.1,0.2,10742.3
670,2025-03-25T12:43:00Z,TSLA,SELL,3,106.0,106.5,1.5,10743.8
671,2025-03-25T12:43:20Z,AMZN,BUY,4,107.0,106.7,-1.2,10742.6
672,2025-03-25T12:43:40Z,GOOG,SELL,5,108.0,108.1,0.5,10743.1
673,2025-03-25T12:44:00Z,AAPL,BUY,2,109.0,109.5,1.0,10744.1
674,2025-03-25T12:44:20Z,MSFT,SELL,3,110.0,110.1,0.3,10744.4
675,2025-03-25T12:44:40Z,NVDA,BUY,4,111.0,111.1,0.4,10744.8
676,2025-03-25T12:45:00Z,TSLA,SELL,5,112.0,112.5,2.5,10747.3
677,2025-03-25T12:45:20Z,AMZN,BUY,2,113.0,113.1,0.2,10747.5
678,2025-03-25T12:45:40Z,GOOG,SELL,3,114.0,114.1,0.3,10747.8
679,2025-03-25T12:46:00Z,AAPL,BUY,4,115.0,115.5,2.0,10749.8
680,2025-03-25T12:46:20Z,MSFT,SELL,5,116.0,116.1,0.5,10750.3
681,2025-03-25T12:46:40Z,NVDA,BUY,2,100.0,99.7,-0.6,10749.7
682,2025-03-25T12:47:00Z,TSLA,SELL,3,101.0,101.5,1.5,10751.2
683,2025-03-25T12:47:20Z,AMZN,BUY,4,102.0,102.1,0.4,10751.6
684,2025-03-25T12:47:40Z,GOOG,SELL,5,103.0,103.1,0.5,10752.1
685,2025-03-25T12:48:00Z,AAPL,BUY,2,104.0,104.5,1.0,10753.1
686,2025-03-25T12:48:20Z,MSFT,SELL,3,105.0,104.7,-0.9,10752.2
687,2025-03-25T12:48:40Z,NVDA,BUY,4,106.0,106.1,0.4,10752.6
688,2025-03-25T12:49:00Z,TSLA,SELL,5,107.0,107.5,2.5,10755.1
689,2025-03-25T12:49:20Z,AMZN,BUY,2,108.0,108.1,0.2,10755.3
690,2025-03-25T12:49:40Z,GOOG,SELL,3,109.0,109.1,0.3,10755.6
691,2025-03-25T12:50:00Z,AAPL,BUY,4,110.0,110.5,2.0,10757.6
692,2025-03-25T12:50:20Z,MSFT,SELL,5,111.0,111.1,0.5,10758.1
693,2025-03-25T12:50:40Z,NVDA,BUY,2,112.0,112.1,0.2,10758.3
694,2025-03-25T12:51:00Z,TSLA,SELL,3,113.0,113.5,1.5,10759.8
695,2025-03-25T12:51:20Z,AMZN,BUY,4,114.0,114.1,0.4,10760.2
696,2025-03-25T12:51:40Z,GOOG,SELL,5,115.0,114.7,-1.5,10758.7
697,2025-03-25T12:52:00Z,AAPL,BUY,2,116.0,116.5,1.0,10759.7
698,2025-03-25T12:52:20Z,MSFT,SELL,3,100.0,100.1,0.3,10760.0
699,2025-03-25T12:52:40Z,NVDA,BUY,4,101.0,101.1,0.4,10760.4
700,2025-03-25T12:53:00Z,TSLA,SELL,5,102.0,102.5,2.5,10762.9
701,2025-03-25T12:53:20Z,AMZN,BUY,2,103.0,102.7,-0.6,10762.3
702,2025-03-25T12:53:40Z,GOOG,SELL,3,104.0,104.1,0.3,10762.6
703,2025-03-25T12:54:00Z,AAPL,BUY,4,105.0,105.5,2.0,10764.6
704,2025-03-25T12:54:20Z,MSFT,SELL,5,106.0,106.1,0.5,10765.1
705,2025-03-25T12:54:40Z,NVDA,BUY,2,107.0,107.1,0.2,10765.3
706,2025-03-25T12:55:00Z,TSLA,SELL,3,108.0,108.5,1.5,10766.8
707,2025-03-25T12:55:20Z,AMZN,BUY,4,109.0,109.1,0.4,10767.2
708,2025-03-25T12:55:40Z,GOOG,SELL,5,110.0,110.1,0.5,10767.7
709,2025-03-25T12:56:00Z,AAPL,BUY,2,111.0,111.5,1.0,10768.7
710,2025-03-25T12:56:20Z,MSFT,SELL,3,112.0,112.1,0.3,10769.0
711,2025-03-25T12:56:40Z,NVDA,BUY,4,113.0,112.7,-1.2,10767.8
712,2025-03-25T12:57:00Z,TSLA,SELL,5,114.0,114.5,2.5,10770.3
713,2025-03-25T12:57:20Z,AMZN,BUY,2,115.0,115.1,0.2,10770.5
714,2025-03-25T12:57:40Z,GOOG,SELL,3,116.0,116.1,0.3,10770.8
715,2025-03-25T12:58:00Z,AAPL,BUY,4,100.0,100.5,2.0,10772.8
716,2025-03-25T12:58:20Z,MSFT,SELL,5,101.0,100.7,-1.5,10771.3
717,2025-03-25T12:58:40Z,NVDA,BUY,2,102.0,102.1,0.2,10771.5
718,2025-03-25T12:59:00Z,TSLA,SELL,3,103.0,103.5,1.5,10773.0
719,2025-03-25T12:59:20Z,AMZN,BUY,4,104.0,104.1,0.4,10773.4
720,2025-03-25T12:59:40Z,GOOG,SELL,5,105.0,105.1,0.5,10773.9
721,2025-03-25T13:00:00Z,AAPL,BUY,2,106.0,106.5,1.0,10774.9
722,2025-03-25T13:00:20Z,MSFT,SELL,3,107.0,107.1,0.3,10775.2
723,2025-03-25T13:00:40Z,NVDA,BUY,4,108.0,108.1,0.4,10775.6
724,2025-03-25T13:01:00Z,TSLA,SELL,5,109.0,109.5,2.5,10778.1
725,2025-03-25T13:01:20Z,AMZN,BUY,2,110.0,110.1,0.2,10778.3
726,2025-03-25T13:01:40Z,GOOG,SELL,3,111.0,110.7,-0.9,10777.4
727,2025-03-25T13:02:00Z,AAPL,BUY,4,112.0,112.5,2.0,10779.4
728,2025-03-25T13:02:20Z,MSFT,SELL,5,113.0,113.1,0.5,10779.9
729,2025-03-25T13:02:40Z,NVDA,BUY,2,114.0,114.1,0.2,10780.1
730,2025-03-25T13:03:00Z,TSLA,SELL,3,115.0,115.5,1.5,10781.6
731,2025-03-25T13:03:20Z,AMZN,BUY,4,116.0,115.7,-1.2,10780.4
732,2025-03-25T13:03:40Z,GOOG,SELL,5,100.0,100.1,0.5,10780.9
733,2025-03-25T13:04:00Z,AAPL,BUY,2,101.0,101.5,1.0,10781.9
734,2025-03-25T13:04:20Z,MSFT,SELL,3,102.0,102.1,0.3,10782.2
735,2025-03-25T13:04:40Z,NVDA,BUY,4,103.0,103.1,0.4,10782.6
736,2025-03-25T13:05:00Z,TSLA,SELL,5,104.0,104.5,2.5,10785.1
737,2025-03-25T13:05:20Z,AMZN,BUY,2,105.0,105.1,0.2,10785.3
738,2025-03-25T13:05:40Z,GOOG,SELL,3,106.0,106.1,0.3,10785.6
739,2025-03-25T13:06:00Z,AAPL,BUY,4,107.0,107.5,2.0,10787.6
740,2025-03-25T13:06:20Z,MSFT,SELL,5,108.0,108.1,0.5,10788.1
741,2025-03-25T13:06:40Z,NVDA,BUY,2,109.0,108.7,-0.6,10787.5
742,2025-03-25T13:07:00Z,TSLA,SELL,3,110.0,110.5,1.5,10789.0
743,2025-03-25T13:07:20Z,AMZN,BUY,4,111.0,111.1,0.4,10789.4
744,2025-03-25T13:07:40Z,GOOG,SELL,5,112.0,112.1,0.5,10789.9
745,2025-03-25T13:08:00Z,AAPL,BUY,2,113.0,113.5,1.0,10790.9
746,2025-03-25T13:08:20Z,MSFT,SELL,3,114.0,113.7,-0.9,10790.0
747,2025-03-25T13:08:40Z,NVDA,BUY,4,115.0,115.1,0.4,10790.4
748,2025-03-25T13:09:00Z,TSLA,SELL,5,116.0,116.5,2.5,10792.9
749,2025-03-25T13:09:20Z,AMZN,BUY,2,100.0,100.1,0.2,10793.1
750,2025-03-25T13:09:40Z,GOOG,SELL,3,101.0,101.1,0.3,10793.4
751,2025-03-25T13:10:00Z,AAPL,BUY,4,102.0,102.5,2.0,10795.4
752,2025-03-25T13:10:20Z,MSFT,SELL,5,103.0,103.1,0.5,10795.9
753,2025-03-25T13:10:40Z,NVDA,BUY,2,104.0,104.1,0.2,10796.1
754,2025-03-25T13:11:00Z,TSLA,SELL,3,105.0,105.5,1.5,10797.6
755,2025-03-25T13:11:20Z,AMZN,BUY,4,106.0,106.1,0.4,10798.0
756,2025-03-25T13:11:40Z,GOOG,SELL,5,107.0,106.7,-1.5,10796.5
757,2025-03-25T13:12:00Z,AAPL,BUY,2,108.0,108.5,1.0,10797.5
758,2025-03-25T13:12:20Z,MSFT,SELL,3,109.0,109.1,0.3,10797.8
759,2025-03-25T13:12:40Z,NVDA,BUY,4,110.0,110.1,0.4,10798.2
760,2025-03-25T13:13:00Z,TSLA,SELL,5,111.0,111.5,2.5,10800.7
761,2025-03-25T13:13:20Z,AMZN,BUY,2,112.0,111.7,-0.6,10800.1
762,2025-03-25T13:13:40Z,GOOG,SELL,3,113.0,113.1,0.3,10800.4
763,2025-03-25T13:14:00Z,AAPL,BUY,4,114.0,114.5,2.0,10802.4
764,2025-03-25T13:14:20Z,MSFT,SELL,5,115.0,115.1,0.5,10802.9
765,2025-03-25T13:14:40Z,NVDA,BUY,2,116.0,116.1,0.2,10803.1
766,2025-03-25T13:15:00Z,TSLA,SELL,3,100.0,100.5,1.5,10804.6
767,2025-03-25T13:15:20Z,AMZN,BUY,4,101.0,101.1,0.4,10805.0
768,2025-03-25T13:15:40Z,GOOG,SELL,5,102.0,102.1,0.5,10805.5
769,2025-03-25T13:16:00Z,AAPL,BUY,2,103.0,103.5,1.0,10806.5
770,2025-03-25T13:16:20Z,MSFT,SELL,3,104.0,104.1,0.3,10806.8
771,2025-03-25T13:16:40Z,NVDA,BUY,4,105.0,104.7,-1.2,10805.6
772,2025-03-25T13:17:00Z,TSLA,SELL,5,106.0,106.5,2.5,10808.1
773,2025-03-25T13:17:20Z,AMZN,BUY,2,107.0,107.1,0.2,10808.3
774,2025-03-25T13:17:40Z,GOOG,SELL,3,108.0,108.1,0.3,10808.6
775,2025-03-25T13:18:00Z,AAPL,BUY,4,109.0,109.5,2.0,10810.6
776,2025-03-25T13:18:20Z,MSFT,SELL,5,110.0,109.7,-1.5,10809.1
777,2025-03-25T13:18:40Z,NVDA,BUY,2,111.0,111.1,0.2,10809.3
778,2025-03-25T13:19:00Z,TSLA,SELL,3,112.0,112.5,1.5,10810.8
779,2025-03-25T13:19:20Z,AMZN,BUY,4,113.0,113.1,0.4,10811.2
780,2025-03-25T13:19:40Z,GOOG,SELL,5,114.0,114.1,0.5,10811.7
781,2025-03-25T13:20:00Z,AAPL,BUY,2,115.0,115.5,1.0,10812.7
782,2025-03-25T13:20:20Z,MSFT,SELL,3,116.0,116.1,0.3,10813.0
783,2025-03-25T13:20:40Z,NVDA,BUY,4,100.0,100.1,0.4,10813.4
784,2025-03-25T13:21:00Z,TSLA,SELL,5,101.0,101.5,2.5,10815.9
785,2025-03-25T13:21:20Z,AMZN,BUY,2,102.0,102.1,0.2,10816.1
786,2025-03-25T13:21:40Z,GOOG,SELL,3,103.0,102.7,-0.9,10815.2
787,2025-03-25T13:22:00Z,AAPL,BUY,4,104.0,104.5,2.0,10817.2
788,2025-03-25T13:22:20Z,MSFT,SELL,5,105.0,105.1,0.5,10817.7
789,2025-03-25T13:22:40Z,NVDA,BUY,2,106.0,106.1,0.2,10817.9
790,2025-03-25T13:23:00Z,TSLA,SELL,3,107.0,107.5,1.5,10819.4
791,2025-03-25T13:23:20Z,AMZN,BUY,4,108.0,107.7,-1.2,10818.2
792,2025-03-25T13:23:40Z,GOOG,SELL,5,109.0,109.1,0.5,10818.7
793,2025-03-25T13:24:00Z,AAPL,BUY,2,110.0,110.5,1.0,10819.7
794,2025-03-25T13:24:20Z,MSFT,SELL,3,111.0,111.1,0.3,10820.0
795,2025-03-25T13:24:40Z,NVDA,BUY,4,112.0,112.1,0.4,10820.4
796,2025-03-25T13:25:00Z,TSLA,SELL,5,113.0,113.5,2.5,10822.9
797,2025-03-25T13:25:20Z,AMZN,BUY,2,114.0,114.1,0.2,10823.1
798,2025-03-25T13:25:40Z,GOOG,SELL,3,115.0,115.1,0.3,10823.4
799,2025-03-25T13:26:00Z,AAPL,BUY,4,116.0,116.5,2.0,10825.4
800,2025-03-25T13:26:20Z,MSFT,SELL,5,100.0,100.1,0.5,10825.9
801,2025-03-25T13:26:40Z,NVDA,BUY,2,101.0,100.7,-0.6,10825.3
802,2025-03-25T13:27:00Z,TSLA,SELL,3,102.0,102.5,1.5,10826.8
803,2025-03-25T13:27:20Z,AMZN,BUY,4,103.0,103.1,0.4,10827.2
804,2025-03-25T13:27:40Z,GOOG,SELL,5,104.0,104.1,0.5,10827.7
805,2025-03-25T13:28:00Z,AAPL,BUY,2,105.0,105.5,1.0,10828.7
806,2025-03-25T13:28:20Z,MSFT,SELL,3,106.0,105.7,-0.9,10827.8
807,2025-03-25T13:28:40Z,NVDA,BUY,4,107.0,107.1,0.4,10828.2
808,2025-03-25T13:29:00Z,TSLA,SELL,5,108.0,108.5,2.5,10830.7
809,2025-03-25T13:29:20Z,AMZN,BUY,2,109.0,109.1,0.2,10830.9
810,2025-03-25T13:29:40Z,GOOG,SELL,3,110.0,110.1,0.3,10831.2
811,2025-03-25T13:30:00Z,AAPL,BUY,4,111.0,111.5,2.0,10833.2
812,2025-03-25T13:30:20Z,MSFT,SELL,5,112.0,112.1,0.5,10833.7
813,2025-03-25T13:30:40Z,NVDA,BUY,2,113.0,113.1,0.2,10833.9
814,2025-03-25T13:31:00Z,TSLA,SELL,3,114.0,114.5,1.5,10835.4
815,2025-03-25T13:31:20Z,AMZN,BUY,4,115.0,115.1,0.4,10835.8
816,2025-03-25T13:31:40Z,GOOG,SELL,5,116.0,115.7,-1.5,10834.3
817,2025-03-25T13:32:00Z,AAPL,BUY,2,100.0,100.5,1.0,10835.3
818,2025-03-25T13:32:20Z,MSFT,SELL,3,101.0,101.1,0.3,10835.6
819,2025-03-25T13:32:40Z,NVDA,BUY,4,102.0,102.1,0.4,10836.0
820,2025-03-25T13:33:00Z,TSLA,SELL,5,103.0,103.5,2.5,10838.5
821,2025-03-25T13:33:20Z,AMZN,BUY,2,104.0,103.7,-0.6,10837.9
822,2025-03-25T13:33:40Z,GOOG,SELL,3,105.0,105.1,0.3,10838.2
823,2025-03-25T13:34:00Z,AAPL,BUY,4,106.0,106.5,2.0,10840.2
824,2025-03-25T13:34:20Z,MSFT,SELL,5,107.0,107.1,0.5,10840.7
825,2025-03-25T13:34:40Z,NVDA,BUY,2,108.0,108.1,0.2,10840.9
826,2025-03-25T13:35:00Z,TSLA,SELL,3,109.0,109.5,1.5,10842.4
827,2025-03-25T13:35:20Z,AMZN,BUY,4,110.0,110.1,0.4,10842.8
828,2025-03-25T13:35:40Z,GOOG,SELL,5,111.0,111.1,0.5,10843.3
829,2025-03-25T13:36:00Z,AAPL,BUY,2,112.0,112.5,1.0,10844.3
830,2025-03-25T13:36:20Z,MSFT,SELL,3,113.0,113.1,0.3,10844.6
831,2025-03-25T13:36:40Z,NVDA,BUY,4,114.0,113.7,-1.2,10843.4
832,2025-03-25T13:37:00Z,TSLA,SELL,5,115.0,115.5,2.5,10845.9
833,2025-03-25T13:37:20Z,AMZN,BUY,2,116.0,116.1,0.2,10846.1
834,2025-03-25T13:37:40Z,GOOG,SELL,3,100.0,100.1,0.3,10846.4
835,2025-03-25T13:38:00Z,AAPL,BUY,4,101.0,101.5,2.0,10848.4
836,2025-03-25T13:38:20Z,MSFT,SELL,5,102.0,101.7,-1.5,10846.9
837,2025-03-25T13:38:40Z,NVDA,BUY,2,103.0,103.1,0.2,10847.1
838,2025-03-25T13:39:00Z,TSLA,SELL,3,104.0,104.5,1.5,10848.6
839,2025-03-25T13:39:20Z,AMZN,BUY,4,105.0,105.1,0.4,10849.0
840,2025-03-25T13:39:40Z,GOOG,SELL,5,106.0,106.1,0.5,10849.5
841,2025-03-25T13:40:00Z,AAPL,BUY,2,107.0,107.5,1.0,10850.5
842,2025-03-25T13:40:20Z,MSFT,SELL,3,108.0,108.1,0.3,10850.8
843,2025-03-25T13:40:40Z,NVDA,BUY,4,109.0,109.1,0.4,10851.2
844,2025-03-25T13:41:00Z,TSLA,SELL,5,110.0,110.5,2.5,10853.7
845,2025-03-25T13:41:20Z,AMZN,BUY,2,111.0,111.1,0.2,10853.9
846,2025-03-25T13:41:40Z,GOOG,SELL,3,112.0,111.7,-0.9,10853.0
847,2025-03-25T13:42:00Z,AAPL,BUY,4,113.0,113.5,2.0,10855.0
848,2025-03-25T13:42:20Z,MSFT,SELL,5,114.0,114.1,0.5,10855.5
849,2025-03-25T13:42:40Z,NVDA,BUY,2,115.0,115.1,0.2,10855.7
850,2025-03-25T13:43:00Z,TSLA,SELL,3,116.0,116.5,1.5,10857.2
851,2025-03-25T13:43:20Z,AMZN,BUY,4,100.0,99.7,-1.2,10856.0
852,2025-03-25T13:43:40Z,GOOG,SELL,5,101.0,101.1,0.5,10856.5
853,2025-03-25T13:44:00Z,AAPL,BUY,2,102.0,102.5,1.0,10857.5
854,2025-03-25T13:44:20Z,MSFT,SELL,3,103.0,103.1,0.3,10857.8
855,2025-03-25T13:44:40Z,NVDA,BUY,4,104.0,104.1,0.4,10858.2
856,2025-03-25T13:45:00Z,TSLA,SELL,5,105.0,105.5,2.5,10860.7
857,2025-03-25T13:45:20Z,AMZN,BUY,2,106.0,106.1,0.2,10860.9
858,2025-03-25T13:45:40Z,GOOG,SELL,3,107.0,107.1,0.3,10861.2
859,2025-03-25T13:46:00Z,AAPL,BUY,4,108.0,108.5,2.0,10863.2
860,2025-03-25T13:46:20Z,MSFT,SELL,5,109.0,109.1,0.5,10863.7
861,2025-03-25T13:46:40Z,NVDA,BUY,2,110.0,109.7,-0.6,10863.1
862,2025-03-25T13:47:00Z,TSLA,SELL,3,111.0,111.5,1.5,10864.6
863,2025-03-25T13:47:20Z,AMZN,BUY,4,112.0,112.1,0.4,10865.0
864,2025-03-25T13:47:40Z,GOOG,SELL,5,113.0,113.1,0.5,10865.5
865,2025-03-25T13:48:00Z,AAPL,BUY,2,114.0,114.5,1.0,10866.5
866,2025-03-25T13:48:20Z,MSFT,SELL,3,115.0,114.7,-0.9,10865.6
867,2025-03-25T13:48:40Z,NVDA,BUY,4,116.0,116.1,0.4,10866.0
868,2025-03-25T13:49:00Z,TSLA,SELL,5,100.0,100.5,2.5,10868.5
869,2025-03-25T13:49:20Z,AMZN,BUY,2,101.0,101.1,0.2,10868.7
870,2025-03-25T13:49:40Z,GOOG,SELL,3,102.0,102.1,0.3,10869.0
871,2025-03-25T13:50:00Z,AAPL,BUY,4,103.0,103.5,2.0,10871.0
872,2025-03-25T13:50:20Z,MSFT,SELL,5,104.0,104.1,0.5,10871.5
873,2025-03-25T13:50:40Z,NVDA,BUY,2,105.0,105.1,0.2,10871.7
874,2025-03-25T13:51:00Z,TSLA,SELL,3,106.0,106.5,1.5,10873.2
875,2025-03-25T13:51:20Z,AMZN,BUY,4,107.0,107.1,0.4,10873.6
876,2025-03-25T13:51:40Z,GOOG,SELL,5,108.0,107.7,-1.5,10872.1
877,2025-03-25T13:52:00Z,AAPL,BUY,2,109.0,109.5,1.0,10873.1
878,2025-03-25T13:52:20Z,MSFT,SELL,3,110.0,110.1,0.3,10873.4
879,2025-03-25T13:52:40Z,NVDA,BUY,4,111.0,111.1,0.4,10873.8
880,2025-03-25T13:53:00Z,TSLA,SELL,5,112.0,112.5,2.5,10876.3
881,2025-03-25T13:53:20Z,AMZN,BUY,2,113.0,112.7,-0.6,10875.7
882,2025-03-25T13:53:40Z,GOOG,SELL,3,114.0,114.1,0.3,10876.0
883,2025-03-25T13:54:00Z,AAPL,BUY,4,115.0,115.5,2.0,10878.0
884,2025-03-25T13:54:20Z,MSFT,SELL,5,116.0,116.1,0.5,10878.5
885,2025-03-25T13:54:40Z,NVDA,BUY,2,100.0,100.1,0.2,10878.7
886,2025-03-25T13:55:00Z,TSLA,SELL,3,101.0,101.5,1.5,10880.2
887,2025-03-25T13:55:20Z,AMZN,BUY,4,102.0,102.1,0.4,10880.6
888,2025-03-25T13:55:40Z,GOOG,SELL,5,103.0,103.1,0.5,10881.1
889,2025-03-25T13:56:00Z,AAPL,BUY,2,104.0,104.5,1.0,10882.1
890,2025-03-25T13:56:20Z,MSFT,SELL,3,105.0,105.1,0.3,10882.4
891,2025-03-25T13:56:40Z,NVDA,BUY,4,106.0,105.7,-1.2,10881.2
892,2025-03-25T13:57:00Z,TSLA,SELL,5,107.0,107.5,2.5,10883.7
893,2025-03-25T13:57:20Z,AMZN,BUY,2,108.0,108.1,0.2,10883.9
894,2025-03-25T13:57:40Z,GOOG,SELL,3,109.0,109.1,0.3,10884.2
895,2025-03-25T13:58:00Z,AAPL,BUY,4,110.0,110.5,2.0,10886.2
896,2025-03-25T13:58:20Z,MSFT,SELL,5,111.0,110.7,-1.5,10884.7
897,2025-03-25T13:58:40Z,NVDA,BUY,2,112.0,112.1,0.2,10884.9
898,2025-03-25T13:59:00Z,TSLA,SELL,3,113.0,113.5,1.5,10886.4
899,2025-03-25T13:59:20Z,AMZN,BUY,4,114.0,114.1,0.4,10886.8
900,2025-03-25T13:59:40Z,GOOG,SELL,5,115.0,115.1,0.5,10887.3
901,2025-03-25T14:00:00Z,AAPL,BUY,2,116.0,116.5,1.0,10888.3
902,2025-03-25T14:00:20Z,MSFT,SELL,3,100.0,100.1,0.3,10888.6
903,2025-03-25T14:00:40Z,NVDA,BUY,4,101.0,101.1,0.4,10889.0
904,2025-03-25T14:01:00Z,TSLA,SELL,5,102.0,102.5,2.5,10891.5
905,2025-03-25T14:01:20Z,AMZN,BUY,2,103.0,103.1,0.2,10891.7
906,2025-03-25T14:01:40Z,GOOG,SELL,3,104.0,103.7,-0.9,10890.8
907,2025-03-25T14:02:00Z,AAPL,BUY,4,105.0,105.5,2.0,10892.8
908,2025-03-25T14:02:20Z,MSFT,SELL,5,106.0,106.1,0.5,10893.3
909,2025-03-25T14:02:40Z,NVDA,BUY,2,107.0,107.1,0.2,10893.5
910,2025-03-25T14:03:00Z,TSLA,SELL,3,108.0,108.5,1.5,10895.0
911,2025-03-25T14:03:20Z,AMZN,BUY,4,109.0,108.7,-1.2,10893.8
912,2025-03-25T14:03:40Z,GOOG,SELL,5,110.0,110.1,0.5,10894.3
913,2025-03-25T14:04:00Z,AAPL,BUY,2,111.0,111.5,1.0,10895.3
914,2025-03-25T14:04:20Z,MSFT,SELL,3,112.0,112.1,0.3,10895.6
915,2025-03-25T14:04:40Z,NVDA,BUY,4,113.0,113.1,0.4,10896.0
916,2025-03-25T14:05:00Z,TSLA,SELL,5,114.0,114.5,2.5,10898.5
917,2025-03-25T14:05:20Z,AMZN,BUY,2,115.0,115.1,0.2,10898.7
918,2025-03-25T14:05:40Z,GOOG,SELL,3,116.0,116.1,0.3,10899.0
919,2025-03-25T14:06:00Z,AAPL,BUY,4,100.0,100.5,2.0,10901.0
920,2025-03-25T14:06:20Z,MSFT,SELL,5,101.0,101.1,0.5,10901.5
921,2025-03-25T14:06:40Z,NVDA,BUY,2,102.0,101.7,-0.6,10900.9
922,2025-03-25T14:07:00Z,TSLA,SELL,3,103.0,103.5,1.5,10902.4
923,2025-03-25T14:07:20Z,AMZN,BUY,4,104.0,104.1,0.4,10902.8
924,2025-03-25T14:07:40Z,GOOG,SELL,5,105.0,105.1,0.5,10903.3
925,2025-03-25T14:08:00Z,AAPL,BUY,2,106.0,106.5,1.0,10904.3
926,2025-03-25T14:08:20Z,MSFT,SELL,3,107.0,106.7,-0.9,10903.4
